total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
144750.00828263996,0.0030360544490124486,,,
144775.94608663928,0.0001791903455277133,,,
142650.23003839082,-0.014682798529089602,,,
143646.7878787681,0.006986023367148375,,,
143364.54058118587,-0.0019648702330917756,,,
143648.6959280593,0.001982047622944183,,,
144622.73667793607,0.006780714183194592,,,
145450.55897939895,0.005724012146903101,,,
144964.4027739245,-0.003342415518274633,,,
144789.4996531231,-0.0012065246188346368,,,
146103.73344770222,0.009076858458159531,,,
143961.86974211968,-0.014659883461152101,,,
145119.70548256187,0.008042655617881422,,,
147544.2485733494,0.016707194124500724,,,
148400.65527131746,0.005804405839257676,,,
147378.73821481978,-0.0068862031278051905,,,
148294.9755979544,0.006216889859642638,,,
149002.92093825937,0.004773899705302842,,,
149296.28024795378,0.001968815831576709,,,
147871.66745374582,-0.009542185457279584,,,
148861.51601904345,0.006693970402459115,,,
148852.21778074175,-6.24623378181477e-05,,,
149500.92000324317,0.004358028601609165,,,
148343.11825643733,-0.007744445631376218,,,
147884.46808124188,-0.0030918196987244073,,,
148544.72077823096,0.0044646520730382555,,,
146931.73836132628,-0.010858564400365145,,,
146410.41785301318,-0.0035480456035380525,,,
145765.91388039602,-0.004402036289959832,,,
145180.79591043587,-0.004014093242952876,,,
146200.4775919018,0.007023530041087467,,,
146732.5806547354,0.0036395439440277677,,,
147672.56939511967,0.0064061351350188644,,,
149901.19677243472,0.015091681457454875,,,
150311.65996383518,0.00273822491239728,,,
150569.04788512868,0.0017123616448346812,,,
151208.65227013663,0.004247914123066687,,,
151125.57878171426,-0.0005493963948172143,,,
150777.16721504906,-0.0023054440517209507,,,
151787.74705128316,0.0067024726283173575,,,
150905.02493510034,-0.005815503117551302,,,
150983.6711391426,0.0005211635866735342,,,
151850.98110464393,0.005744395794311075,,,
150439.25385196778,-0.00929679375402459,,,
151535.3395819961,0.007285902462045302,,,
151270.65394786219,-0.0017466924538132034,,,
153342.99472090197,0.013699555855387846,,,
151175.69693281205,-0.014133660243394908,,,
150613.5639857841,-0.003718408172960319,,,
151524.4258792132,0.00604767505212922,,,
150442.38099182988,-0.0071410591467666595,,,
150376.06224406595,-0.00044082490137886676,,,
149902.6247306491,-0.0031483569017017876,,,
152223.7084575881,0.01548394320052493,,,
153624.04131068976,0.009199177101192557,,,
154148.78840194186,0.003415787573188833,,,
155956.31579839552,0.011725861845508279,,,
156197.48069736856,0.0015463618625410902,,,
157749.31963568935,0.009935108629104406,,,
158446.71610713092,0.004420915874960185,,,
158160.27586900015,-0.0018078016709232037,,,
158321.45306010058,0.0010190750503871193,,,
157288.40523098691,-0.006525002197406038,,,
156006.96669641393,-0.008147062923621884,,,
156904.7405974514,0.0057547039087331164,,,
156604.6380907563,-0.0019126414253155533,,,
155304.50233018165,-0.008302025894157739,,,
157480.97277001868,0.014014213414172527,,,
158731.4890144372,0.007940744982854131,,,
159462.4715429947,0.004605151335101532,,,
159417.27465845458,-0.0002834327356322497,,,
159428.36102385723,6.954306191975235e-05,,,
160756.22718840788,0.00832892062631152,,,
161441.46121911905,0.004262566014989089,,,
161329.08686992154,-0.0006960687071891902,,,
161446.94099838886,0.0007305200243421517,,,
161799.21795406681,0.0021819983302220347,,,
162411.02943163094,0.0037813005853823967,,,
161721.86104993627,-0.004243359481843512,,,
161756.3944360589,0.00021353567104931415,,,
162526.82095050998,0.004762881350916848,,,
164022.96695829622,0.00920553296395199,,,
163580.7794558282,-0.0026958877202877263,,,
162736.62757212782,-0.005160458866307782,,,
162080.6976077155,-0.004030622817973839,,,
163536.79054226063,0.008983752883821694,,,
161644.86439292983,-0.01156881055973702,,,
163082.53652796138,0.008894016772081459,,,
162238.49208275744,-0.005175566085576677,,,
162122.20679341865,-0.0007167552400541011,,,
162414.13617747373,0.0018006748725489796,,,
161981.1494772246,-0.0026659422045381964,,,
162888.2077498805,0.005599776736881612,,,
162821.48367031562,-0.00040963112361913634,,,
163405.7049220017,0.003588109127349748,,,
163831.31558984664,0.0026046255119924755,,,
164940.11861894806,0.0067679553515722635,,,
166752.3361499624,0.010987123970736201,,,
164927.5939888064,-0.010942828168326146,,,
163111.6857649066,-0.011010335990368159,,,
161106.40449531228,-0.012293915424824609,,,
163900.03552621842,0.017340285382555498,,,
164409.25998674586,0.0031069209893246352,,,
164625.7412853249,0.0013167220544421099,,,
161622.11663984208,-0.01824517005683235,,,
162491.171606944,0.005377079481260205,,,
164316.44754977323,0.011233077617561094,,,
164617.4050786263,0.0018315727569626628,,,
165398.11258656665,0.004742557493039534,,,
164742.36353513203,-0.003964670703793027,,,
165082.4931637623,0.002064615447609164,,,
165530.24668826375,0.0027123016857837356,,,
166464.97042580278,0.005646845553848312,,,
165582.0638279781,-0.005303858196509914,,,
165046.77919452544,-0.003232745268888282,,,
166108.37160739015,0.006432069853441469,,,
166913.1793450105,0.004845076318745534,,,
166149.45618969758,-0.004575571313840343,,,
165999.54881656126,-0.0009022441395484249,,,
166171.193351578,0.0010340060333924317,,,
